GymChain,ClubID,GymName,Address,CountyName,LocationScope,PlanName,PlanTerm,PriceType,DuesAmount,DuesFrequency,MonthlyEquivalent,InitiationFee,AnnualFee,EffectiveMonthlyCost,PromotionalDuesAmount,PromotionStatus,OfferExpiration,Status,SourceType,SourceURL,LocationURL,RetrievedAtUTC,Notes
Orangetheory Fitness,311,"Nona North, FL","9161 Narcoossee Rd #104, Orlando, FL, 32827",Orange County,Official Florida studio,Basic,Basic,Standard advertised dues,59.0,Monthly,59.0,,,59.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/orlando-florida-0311,https://www.orangetheory.com/en-us/locations/orlando-florida-0311,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,1509,"Nona South, FL","12851 Narcoossee Rd, Orlando, FL, 32832",Orange County,Official Florida studio,Premier,Premier,Standard advertised dues,159.0,Monthly,159.0,,,159.0,109.0,Active,"Jan 01, 2027",Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/orlando-florida-1509,https://www.orangetheory.com/en-us/locations/orlando-florida-1509,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,1509,"Nona South, FL","12851 Narcoossee Rd, Orlando, FL, 32832",Orange County,Official Florida studio,Elite,Elite,Standard advertised dues,99.0,Monthly,99.0,,,99.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/orlando-florida-1509,https://www.orangetheory.com/en-us/locations/orlando-florida-1509,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,1509,"Nona South, FL","12851 Narcoossee Rd, Orlando, FL, 32832",Orange County,Official Florida studio,Basic,Basic,Standard advertised dues,59.0,Monthly,59.0,,,59.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/orlando-florida-1509,https://www.orangetheory.com/en-us/locations/orlando-florida-1509,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,1536,"New Smyrna Beach, FL","1944 FL 44, New Smyrna Beach, FL, 32168",Volusia County,Official Florida studio,Premier,Premier,Standard advertised dues,159.0,Monthly,159.0,,,159.0,109.0,Active,"Jan 01, 2027",Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/new-smyrna-beach-florida-1536,https://www.orangetheory.com/en-us/locations/new-smyrna-beach-florida-1536,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,1536,"New Smyrna Beach, FL","1944 FL 44, New Smyrna Beach, FL, 32168",Volusia County,Official Florida studio,Elite,Elite,Standard advertised dues,99.0,Monthly,99.0,,,99.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/new-smyrna-beach-florida-1536,https://www.orangetheory.com/en-us/locations/new-smyrna-beach-florida-1536,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,1536,"New Smyrna Beach, FL","1944 FL 44, New Smyrna Beach, FL, 32168",Volusia County,Official Florida studio,Basic,Basic,Standard advertised dues,59.0,Monthly,59.0,,,59.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/new-smyrna-beach-florida-1536,https://www.orangetheory.com/en-us/locations/new-smyrna-beach-florida-1536,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,0229,"Naples, FL","7935 Airport-Pulling Rd #1, Naples, FL, 34109",Collier County,Official Florida studio,Premier,Premier,Standard advertised dues,179.0,Monthly,179.0,,,179.0,129.0,Active,"Jan 01, 2027",Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/naples-florida-0229,https://www.orangetheory.com/en-us/locations/naples-florida-0229,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,0229,"Naples, FL","7935 Airport-Pulling Rd #1, Naples, FL, 34109",Collier County,Official Florida studio,Elite,Elite,Standard advertised dues,119.0,Monthly,119.0,,,119.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/naples-florida-0229,https://www.orangetheory.com/en-us/locations/naples-florida-0229,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,0229,"Naples, FL","7935 Airport-Pulling Rd #1, Naples, FL, 34109",Collier County,Official Florida studio,Basic,Basic,Standard advertised dues,79.0,Monthly,79.0,,,79.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/naples-florida-0229,https://www.orangetheory.com/en-us/locations/naples-florida-0229,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,0635,"N. St. Johns, FL","2851 County Rd 210, St. Johns, FL, 32259",St. Johns County,Official Florida studio,Premier,Premier,Standard advertised dues,169.0,Monthly,169.0,,,169.0,119.0,Active,"Jan 01, 2027",Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/st-johns-florida-0635,https://www.orangetheory.com/en-us/locations/st-johns-florida-0635,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,0635,"N. St. Johns, FL","2851 County Rd 210, St. Johns, FL, 32259",St. Johns County,Official Florida studio,Elite,Elite,Standard advertised dues,109.0,Monthly,109.0,,,109.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/st-johns-florida-0635,https://www.orangetheory.com/en-us/locations/st-johns-florida-0635,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,0635,"N. St. Johns, FL","2851 County Rd 210, St. Johns, FL, 32259",St. Johns County,Official Florida studio,Basic,Basic,Standard advertised dues,69.0,Monthly,69.0,,,69.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/st-johns-florida-0635,https://www.orangetheory.com/en-us/locations/st-johns-florida-0635,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,0970,"Mount Dora, FL","3208 County Rd 44B, Mount Dora, FL, 32757",Lake County,Official Florida studio,Premier,Premier,Standard advertised dues,159.0,Monthly,159.0,,,159.0,109.0,Active,"Jan 01, 2027",Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/mount-dora-florida-0970,https://www.orangetheory.com/en-us/locations/mount-dora-florida-0970,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,0970,"Mount Dora, FL","3208 County Rd 44B, Mount Dora, FL, 32757",Lake County,Official Florida studio,Elite,Elite,Standard advertised dues,99.0,Monthly,99.0,,,99.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/mount-dora-florida-0970,https://www.orangetheory.com/en-us/locations/mount-dora-florida-0970,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,0970,"Mount Dora, FL","3208 County Rd 44B, Mount Dora, FL, 32757",Lake County,Official Florida studio,Basic,Basic,Standard advertised dues,59.0,Monthly,59.0,,,59.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/mount-dora-florida-0970,https://www.orangetheory.com/en-us/locations/mount-dora-florida-0970,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,156,"Miramar, FL","12316 Miramar Pkwy, Miramar, FL, 33025",Broward County,Official Florida studio,Premier,Premier,Standard advertised dues,179.0,Monthly,179.0,,,179.0,129.0,Active,"Jan 01, 2027",Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/miramar-florida-0156,https://www.orangetheory.com/en-us/locations/miramar-florida-0156,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,156,"Miramar, FL","12316 Miramar Pkwy, Miramar, FL, 33025",Broward County,Official Florida studio,Elite,Elite,Standard advertised dues,119.0,Monthly,119.0,,,119.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/miramar-florida-0156,https://www.orangetheory.com/en-us/locations/miramar-florida-0156,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,156,"Miramar, FL","12316 Miramar Pkwy, Miramar, FL, 33025",Broward County,Official Florida studio,Basic,Basic,Standard advertised dues,79.0,Monthly,79.0,,,79.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/miramar-florida-0156,https://www.orangetheory.com/en-us/locations/miramar-florida-0156,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,0570,"Miami Shores, FL","9017 Biscayne Blvd, Miami Shores, FL, 33138",Miami-Dade County,Official Florida studio,Premier,Premier,Standard advertised dues,179.0,Monthly,179.0,,,179.0,129.0,Active,"Jan 01, 2027",Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/miami-shores-florida-0570,https://www.orangetheory.com/en-us/locations/miami-shores-florida-0570,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,0570,"Miami Shores, FL","9017 Biscayne Blvd, Miami Shores, FL, 33138",Miami-Dade County,Official Florida studio,Elite,Elite,Standard advertised dues,119.0,Monthly,119.0,,,119.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/miami-shores-florida-0570,https://www.orangetheory.com/en-us/locations/miami-shores-florida-0570,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,0570,"Miami Shores, FL","9017 Biscayne Blvd, Miami Shores, FL, 33138",Miami-Dade County,Official Florida studio,Basic,Basic,Standard advertised dues,79.0,Monthly,79.0,,,79.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/miami-shores-florida-0570,https://www.orangetheory.com/en-us/locations/miami-shores-florida-0570,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,38,"Miami Lakes, FL","15490 NW 77th Ct, Miami Lakes, FL, 33016",Miami-Dade County,Official Florida studio,Premier,Premier,Standard advertised dues,179.0,Monthly,179.0,,,179.0,129.0,Active,"Jan 01, 2027",Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/miami-lakes-florida-0038,https://www.orangetheory.com/en-us/locations/miami-lakes-florida-0038,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,38,"Miami Lakes, FL","15490 NW 77th Ct, Miami Lakes, FL, 33016",Miami-Dade County,Official Florida studio,Elite,Elite,Standard advertised dues,119.0,Monthly,119.0,,,119.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/miami-lakes-florida-0038,https://www.orangetheory.com/en-us/locations/miami-lakes-florida-0038,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,38,"Miami Lakes, FL","15490 NW 77th Ct, Miami Lakes, FL, 33016",Miami-Dade County,Official Florida studio,Basic,Basic,Standard advertised dues,79.0,Monthly,79.0,,,79.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/miami-lakes-florida-0038,https://www.orangetheory.com/en-us/locations/miami-lakes-florida-0038,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,0090,"Miami-Bird Rd, FL","7396 SW 40th St, Miami, FL, 33155",Miami-Dade County,Official Florida studio,Premier,Premier,Standard advertised dues,179.0,Monthly,179.0,,,179.0,129.0,Active,"Jan 01, 2027",Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/miami-florida-0090,https://www.orangetheory.com/en-us/locations/miami-florida-0090,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,0090,"Miami-Bird Rd, FL","7396 SW 40th St, Miami, FL, 33155",Miami-Dade County,Official Florida studio,Elite,Elite,Standard advertised dues,119.0,Monthly,119.0,,,119.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/miami-florida-0090,https://www.orangetheory.com/en-us/locations/miami-florida-0090,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,0090,"Miami-Bird Rd, FL","7396 SW 40th St, Miami, FL, 33155",Miami-Dade County,Official Florida studio,Basic,Basic,Standard advertised dues,79.0,Monthly,79.0,,,79.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/miami-florida-0090,https://www.orangetheory.com/en-us/locations/miami-florida-0090,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,857,"Miami - Design District, FL","89 NE 38th St, Miami-Design District, FL, 33137",Miami-Dade County,Official Florida studio,Premier,Premier,Standard advertised dues,179.0,Monthly,179.0,,,179.0,129.0,Active,"Jan 01, 2027",Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/miami-design-district-florida-0857,https://www.orangetheory.com/en-us/locations/miami-design-district-florida-0857,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,857,"Miami - Design District, FL","89 NE 38th St, Miami-Design District, FL, 33137",Miami-Dade County,Official Florida studio,Elite,Elite,Standard advertised dues,119.0,Monthly,119.0,,,119.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/miami-design-district-florida-0857,https://www.orangetheory.com/en-us/locations/miami-design-district-florida-0857,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,857,"Miami - Design District, FL","89 NE 38th St, Miami-Design District, FL, 33137",Miami-Dade County,Official Florida studio,Basic,Basic,Standard advertised dues,79.0,Monthly,79.0,,,79.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/miami-design-district-florida-0857,https://www.orangetheory.com/en-us/locations/miami-design-district-florida-0857,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,0931,"Lithia, FL","3311 Lithia Pinecrest Rd, Valrico, FL, 33594",Hillsborough County,Official Florida studio,Basic,Basic,Standard advertised dues,79.0,Monthly,79.0,,,79.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/valrico-florida-0931,https://www.orangetheory.com/en-us/locations/valrico-florida-0931,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,0931,"Lithia, FL","3311 Lithia Pinecrest Rd, Valrico, FL, 33594",Hillsborough County,Official Florida studio,Elite,Elite,Standard advertised dues,119.0,Monthly,119.0,,,119.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/valrico-florida-0931,https://www.orangetheory.com/en-us/locations/valrico-florida-0931,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,0931,"Lithia, FL","3311 Lithia Pinecrest Rd, Valrico, FL, 33594",Hillsborough County,Official Florida studio,Premier,Premier,Standard advertised dues,179.0,Monthly,179.0,,,179.0,129.0,Active,"Jan 01, 2027",Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/valrico-florida-0931,https://www.orangetheory.com/en-us/locations/valrico-florida-0931,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,346,"Largo, FL","10500 Ulmerton Rd Suite 220, Largo, FL, 33771",Pinellas County,Official Florida studio,Basic,Basic,Standard advertised dues,79.0,Monthly,79.0,,,79.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/largo-florida-0346,https://www.orangetheory.com/en-us/locations/largo-florida-0346,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,346,"Largo, FL","10500 Ulmerton Rd Suite 220, Largo, FL, 33771",Pinellas County,Official Florida studio,Elite,Elite,Standard advertised dues,119.0,Monthly,119.0,,,119.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/largo-florida-0346,https://www.orangetheory.com/en-us/locations/largo-florida-0346,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,346,"Largo, FL","10500 Ulmerton Rd Suite 220, Largo, FL, 33771",Pinellas County,Official Florida studio,Premier,Premier,Standard advertised dues,179.0,Monthly,179.0,,,179.0,129.0,Active,"Jan 01, 2027",Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/largo-florida-0346,https://www.orangetheory.com/en-us/locations/largo-florida-0346,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,255,"Lakewood Ranch, FL","5496 Lena Rd, Bradenton, FL, 34211",Manatee County,Official Florida studio,Basic,Basic,Standard advertised dues,79.0,Monthly,79.0,,,79.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/bradenton-florida-0255,https://www.orangetheory.com/en-us/locations/bradenton-florida-0255,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,255,"Lakewood Ranch, FL","5496 Lena Rd, Bradenton, FL, 34211",Manatee County,Official Florida studio,Elite,Elite,Standard advertised dues,119.0,Monthly,119.0,,,119.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/bradenton-florida-0255,https://www.orangetheory.com/en-us/locations/bradenton-florida-0255,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,255,"Lakewood Ranch, FL","5496 Lena Rd, Bradenton, FL, 34211",Manatee County,Official Florida studio,Premier,Premier,Standard advertised dues,179.0,Monthly,179.0,,,179.0,129.0,Active,"Jan 01, 2027",Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/bradenton-florida-0255,https://www.orangetheory.com/en-us/locations/bradenton-florida-0255,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,700,"Lake Worth, FL","6177 Jog Rd #9D, Lake Worth, FL, 33467",Palm Beach County,Official Florida studio,Basic,Basic,Standard advertised dues,59.0,Monthly,59.0,,,59.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/lake-worth-florida-0700,https://www.orangetheory.com/en-us/locations/lake-worth-florida-0700,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,700,"Lake Worth, FL","6177 Jog Rd #9D, Lake Worth, FL, 33467",Palm Beach County,Official Florida studio,Elite,Elite,Standard advertised dues,99.0,Monthly,99.0,,,99.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/lake-worth-florida-0700,https://www.orangetheory.com/en-us/locations/lake-worth-florida-0700,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,700,"Lake Worth, FL","6177 Jog Rd #9D, Lake Worth, FL, 33467",Palm Beach County,Official Florida studio,Premier,Premier,Standard advertised dues,159.0,Monthly,159.0,,,159.0,109.0,Active,"Jan 01, 2027",Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/lake-worth-florida-0700,https://www.orangetheory.com/en-us/locations/lake-worth-florida-0700,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,1569,"Lake Sumter-The Villages, FL","1028 Old Mill Run, The Villages, FL, 32162",Sumter County,Official Florida studio,Basic,Basic,Standard advertised dues,69.0,Monthly,69.0,,,69.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/the-villages-florida-1569,https://www.orangetheory.com/en-us/locations/the-villages-florida-1569,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,1569,"Lake Sumter-The Villages, FL","1028 Old Mill Run, The Villages, FL, 32162",Sumter County,Official Florida studio,Elite,Elite,Standard advertised dues,109.0,Monthly,109.0,,,109.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/the-villages-florida-1569,https://www.orangetheory.com/en-us/locations/the-villages-florida-1569,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,1569,"Lake Sumter-The Villages, FL","1028 Old Mill Run, The Villages, FL, 32162",Sumter County,Official Florida studio,Premier,Premier,Standard advertised dues,169.0,Monthly,169.0,,,169.0,119.0,Active,"Jan 01, 2027",Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/the-villages-florida-1569,https://www.orangetheory.com/en-us/locations/the-villages-florida-1569,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,0136,"Lake Mary, FL","3801 W Lake Mary Blvd #161, Lake Mary, FL, 32746",Seminole County,Official Florida studio,Basic,Basic,Standard advertised dues,59.0,Monthly,59.0,,,59.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/lake-mary-florida-0136,https://www.orangetheory.com/en-us/locations/lake-mary-florida-0136,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,0136,"Lake Mary, FL","3801 W Lake Mary Blvd #161, Lake Mary, FL, 32746",Seminole County,Official Florida studio,Elite,Elite,Standard advertised dues,99.0,Monthly,99.0,,,99.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/lake-mary-florida-0136,https://www.orangetheory.com/en-us/locations/lake-mary-florida-0136,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,0136,"Lake Mary, FL","3801 W Lake Mary Blvd #161, Lake Mary, FL, 32746",Seminole County,Official Florida studio,Premier,Premier,Standard advertised dues,159.0,Monthly,159.0,,,159.0,109.0,Active,"Jan 01, 2027",Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/lake-mary-florida-0136,https://www.orangetheory.com/en-us/locations/lake-mary-florida-0136,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,54,"Jupiter, FL","6390 W Indiantown Rd Suite 24A, Jupiter, FL, 33458",Palm Beach County,Official Florida studio,Premier,Premier,Standard advertised dues,179.0,Monthly,179.0,,,179.0,129.0,Active,"Jan 01, 2027",Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/jupiter-florida-0054,https://www.orangetheory.com/en-us/locations/jupiter-florida-0054,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,54,"Jupiter, FL","6390 W Indiantown Rd Suite 24A, Jupiter, FL, 33458",Palm Beach County,Official Florida studio,Elite,Elite,Standard advertised dues,119.0,Monthly,119.0,,,119.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/jupiter-florida-0054,https://www.orangetheory.com/en-us/locations/jupiter-florida-0054,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,54,"Jupiter, FL","6390 W Indiantown Rd Suite 24A, Jupiter, FL, 33458",Palm Beach County,Official Florida studio,Basic,Basic,Standard advertised dues,79.0,Monthly,79.0,,,79.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/jupiter-florida-0054,https://www.orangetheory.com/en-us/locations/jupiter-florida-0054,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,0900,"Jensen Beach, FL","4215 NW Federal Hwy, Jensen Beach, FL, 34957",Martin County,Official Florida studio,Premier,Premier,Standard advertised dues,159.0,Monthly,159.0,,,159.0,109.0,Active,"Jan 01, 2027",Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/jensen-beach-florida-0900,https://www.orangetheory.com/en-us/locations/jensen-beach-florida-0900,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,0900,"Jensen Beach, FL","4215 NW Federal Hwy, Jensen Beach, FL, 34957",Martin County,Official Florida studio,Elite,Elite,Standard advertised dues,99.0,Monthly,99.0,,,99.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/jensen-beach-florida-0900,https://www.orangetheory.com/en-us/locations/jensen-beach-florida-0900,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,0900,"Jensen Beach, FL","4215 NW Federal Hwy, Jensen Beach, FL, 34957",Martin County,Official Florida studio,Basic,Basic,Standard advertised dues,59.0,Monthly,59.0,,,59.0,,Inactive,,Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/jensen-beach-florida-0900,https://www.orangetheory.com/en-us/locations/jensen-beach-florida-0900,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
Orangetheory Fitness,0151,"Jacksonville-Mandarin, FL","11111 San Jose Blvd, Jacksonville, FL, 32223",Duval County,Official Florida studio,Premier,Premier,Standard advertised dues,169.0,Monthly,169.0,,,169.0,119.0,Active,"Jan 01, 2027",Observed,Official Orangetheory studio page,https://www.orangetheory.com/en-us/locations/jacksonville-florida-0151,https://www.orangetheory.com/en-us/locations/jacksonville-florida-0151,2026-09-01T01:59:02.586924+00:00,Prices are studio-specific and plan-specific; standard price retained even when a first-month promotion is active.
